what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485385376648
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485385378828
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485385416729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485385418189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1485385446119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385449060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385487103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485385487906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385577175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385749847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385771904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385858182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385878589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385881324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385971418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385974886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385992808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385994627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485385996942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485386055178
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386056828
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386057996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485386067482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485386091757
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386093815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485386100362
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386102688
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386111801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1485386119968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1485386121704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1485386136502
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1485386137041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485386139328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485386151422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386151993
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1485386158764
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1485386179250
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1485386182271
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1485386195960
