what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1485382097328
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1485382097328
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1485382097329
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1485382097331
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1485382097331
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1485382097332
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1485382097332
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1485382097333
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1485382097334
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1485382097335
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1485382097336
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1485382097336
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1485382097337
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1485382097337
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1485382097338
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1485382097340
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1485382097341
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1485382097342
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1485382097342
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1485382097342
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1485382097343
os,sysinfo,,,"linux",1485382097345
arch,sysinfo,,,"x86",1485382097345
ws,sysinfo,,,"gtk",1485382097345
locale,sysinfo,,,"en_US",1485382097345
processors,sysinfo,,,"8",1485382097345
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1485382097346
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1485382097346
java.specification.name,sysinfo,,,"Java Platform API Specification",1485382097346
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485382097346
java.specification.version,sysinfo,,,"1.6",1485382097346
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1485382097346
java.version,sysinfo,,,"1.6.0_23",1485382097346
java.vm.info,sysinfo,,,"mixed mode",1485382097346
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1485382097346
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1485382097346
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1485382097346
java.vm.specification.version,sysinfo,,,"1.0",1485382097346
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1485382097346
java.vm.version,sysinfo,,,"19.0-b09",1485382097346
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1485382098652
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1485382099516
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1485382099698
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1485382099704
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1485382100412
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1485382102930
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1485382103083
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1485382103088
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1485382103088
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1485382103089
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1485382103096
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.5]', --device=1, --instance=0, --stop, --sidp=0x1109078, --id=0x0, --timestamp=1485294863] return code: 8",1485382104237
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.5]', --device=1, --instance=0, --go, --sidp=0x1109078, --id=0x0, --timestamp=1485294863, /afs/ualberta.ca/home/x/u/xuefei1/Desktop/ECE492_Projects/niosII_microc_lab1/scripts/software/lab1/lab1.elf] return code: 8",1485382105635
error,log,,,"Downloading ELF Process failed",1485382105651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485382105720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1485382109556
